source,path,suffix,category,cyrillic_share,words,bytes,tokenizer,tokens,tokens_per_word,tokens_per_kbyte,heuristic_tokens
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\templates\docs\archive\README.md,.md,en,0.0,25,175,qwen3.8,31,1.24,177.143,33
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\templates\docs\changes\README.md,.md,en,0.0,47,323,qwen3.8,79,1.6809,244.582,62
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\templates\docs\decisions\DEC-0000-template.md,.md,en,0.0,94,661,qwen3.8,182,1.9362,275.34,123
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\templates\docs\decisions\README.md,.md,en,0.0,78,601,qwen3.8,138,1.7692,229.617,102
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\templates\docs\intake\README.md,.md,en,0.0,60,391,qwen3.8,85,1.4167,217.391,78
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\templates\docs\spec\context.md,.md,en,0.0,60,416,qwen3.8,98,1.6333,235.577,78
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\templates\docs\spec\README.md,.md,cyrillic,0.0117,228,1595,qwen3.8,368,1.614,230.721,502
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\__init__.py,.py,code,0.0,26,318,qwen3.8,79,3.0385,248.428,71
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\bench\__init__.py,.py,code,0.0,30,286,qwen3.8,63,2.1,220.28,81
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\bench\init_product.py,.py,code,0.0,525,5077,qwen3.8,1323,2.52,260.587,1418
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\bench\journal.py,.py,code,0.0,997,9899,qwen3.8,2762,2.7703,279.018,2692
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\bench\loader.py,.py,code,0.0,503,4391,qwen3.8,1180,2.3459,268.731,1359
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\bench\score.py,.py,code,0.0,3570,39242,qwen3.8,10351,2.8994,263.774,9639
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\cli.py,.py,code,0.0,5173,70318,qwen3.8,15875,3.0688,225.76,13968
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\core\adapters.py,.py,code,0.0,1110,12061,qwen3.8,3053,2.7505,253.13,2997
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\core\analyze.py,.py,code,0.0,1341,14599,qwen3.8,3634,2.7099,248.921,3621
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\core\archiver.py,.py,code,0.0,434,4209,qwen3.8,1070,2.4654,254.217,1172
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\core\artifact_codec.py,.py,code,0.0,630,7424,qwen3.8,1865,2.9603,251.212,1701
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\core\artifact_lock.py,.py,code,0.0,749,9305,qwen3.8,2137,2.8531,229.661,2023
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\core\artifact_patch.py,.py,code,0.0,583,6009,qwen3.8,1426,2.446,237.311,1575
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\core\artifact_policy.py,.py,code,0.0,1028,12472,qwen3.8,3046,2.963,244.227,2776
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\core\artifact_reader.py,.py,code,0.0,1022,11106,qwen3.8,2793,2.7329,251.486,2760
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\core\artifact_registry.py,.py,code,0.0,2333,30859,qwen3.8,6359,2.7257,206.066,6300
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\core\artifact_storage.py,.py,code,0.0,652,8302,qwen3.8,1833,2.8113,220.79,1761
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\core\artifact_transactions.py,.py,code,0.0,1201,17341,qwen3.8,4040,3.3639,232.974,3243
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\core\artifacts.py,.py,code,0.0,1980,32817,qwen3.8,6932,3.501,211.232,5346
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\core\assets.py,.py,code,0.0,445,4422,qwen3.8,1078,2.4225,243.781,1202
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\core\board.py,.py,code,0.0,1022,11106,qwen3.8,2898,2.8356,260.94,2760
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\core\config.py,.py,code,0.0,413,4380,qwen3.8,1009,2.4431,230.365,1116
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\core\context.py,.py,code,0.0,1954,20454,qwen3.8,5263,2.6934,257.309,5276
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\core\decide.py,.py,code,0.0,955,10835,qwen3.8,2577,2.6984,237.84,2579
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\core\evidence.py,.py,code,0.0,1306,13307,qwen3.8,3431,2.6271,257.834,3527
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\core\frontmatter.py,.py,code,0.0,165,1676,qwen3.8,429,2.6,255.967,446
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\core\fsm.py,.py,code,0.0,3673,47308,qwen3.8,10395,2.8301,219.73,9918
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\core\gate_receipts.py,.py,code,0.0,1142,12464,qwen3.8,3064,2.683,245.828,3084
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\core\graph.py,.py,code,0.0,156,1434,qwen3.8,352,2.2564,245.467,422
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\core\hasher.py,.py,code,0.0,295,3341,qwen3.8,840,2.8475,251.422,797
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\core\installer.py,.py,code,0.0,1559,18785,qwen3.8,4488,2.8788,238.914,4210
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\core\integrity.py,.py,code,0.0,1292,13997,qwen3.8,3399,2.6308,242.838,3489
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\core\layout.py,.py,code,0.0,493,5511,qwen3.8,1315,2.6673,238.614,1332
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\core\leash.py,.py,code,0.0,3164,30278,qwen3.8,7784,2.4602,257.084,8543
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\core\lifecycle.py,.py,code,0.0,68,537,qwen3.8,138,2.0294,256.983,184
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\core\lock.py,.py,code,0.0,551,5489,qwen3.8,1397,2.5354,254.509,1488
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\core\queue.py,.py,code,0.0,2623,29394,qwen3.8,7344,2.7998,249.847,7083
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\core\runners.py,.py,code,0.0,388,3462,qwen3.8,927,2.3892,267.764,1048
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\core\scaffold.py,.py,code,0.0,797,9341,qwen3.8,2353,2.9523,251.9,2152
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\core\schemas.py,.py,code,0.0,1021,10190,qwen3.8,2423,2.3732,237.782,2757
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\core\specify.py,.py,code,0.0,385,4433,qwen3.8,1138,2.9558,256.711,1040
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\core\steps.py,.py,code,0.0,169,1749,qwen3.8,515,3.0473,294.454,457
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\core\transitions.py,.py,code,0.0,2326,22460,qwen3.8,5567,2.3934,247.863,6281
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\conftest.py,.py,code,0.0,49,580,qwen3.8,140,2.8571,241.379,133
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\e2e\test_artifact_workflow.py,.py,code,0.0,305,3335,qwen3.8,917,3.0066,274.963,824
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\e2e\test_failure_modes.py,.py,code,0.0,256,3144,qwen3.8,878,3.4297,279.262,692
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\e2e\test_golden_workflow.py,.py,code,0.0,196,2365,qwen3.8,629,3.2092,265.962,530
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\e2e\test_noop_workflow.py,.py,code,0.0,257,3264,qwen3.8,854,3.323,261.642,694
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\e2e\test_terminal_workflows.py,.py,code,0.0,166,2094,qwen3.8,509,3.0663,243.075,449
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\fixtures\bench\m02_impl\src\ratelimit\limiter.py,.py,code,0.0,172,1930,qwen3.8,501,2.9128,259.585,465
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\fixtures\bench\m02_impl\src\ratelimit\policy.py,.py,code,0.0,121,1095,qwen3.8,308,2.5455,281.279,327
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\fixtures\bench\m02_impl\src\ratelimit\stats.py,.py,code,0.0,195,2434,qwen3.8,644,3.3026,264.585,527
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\fixtures\change_builder.py,.py,code,0.0,1529,22035,qwen3.8,5737,3.7521,260.359,4129
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\integration\test_artifact_atomic_io.py,.py,code,0.0,595,7099,qwen3.8,1811,3.0437,255.106,1607
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\integration\test_artifact_cli.py,.py,code,0.0,2503,31159,qwen3.8,8970,3.5837,287.878,6759
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\integration\test_artifact_compatibility.py,.py,code,0.0,535,7193,qwen3.8,2090,3.9065,290.56,1445
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\integration\test_artifact_crash_recovery.py,.py,code,0.0,967,12775,qwen3.8,3419,3.5357,267.632,2611
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\integration\test_artifact_evidence.py,.py,code,0.0,256,3250,qwen3.8,825,3.2227,253.846,692
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\integration\test_artifact_indexes.py,.py,code,0.0,348,4166,qwen3.8,1122,3.2241,269.323,940
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\integration\test_artifact_locking.py,.py,code,0.0,503,5493,qwen3.8,1531,3.0437,278.718,1359
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\integration\test_artifact_security.py,.py,code,0.0,1203,15676,qwen3.8,4367,3.6301,278.579,3249
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\integration\test_artifact_transitions.py,.py,code,0.0,413,4917,qwen3.8,1226,2.9685,249.339,1116
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\integration\test_core_transitions.py,.py,code,0.0,815,9669,qwen3.8,2471,3.0319,255.559,2201
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\integration\test_distribution_and_upgrade.py,.py,code,0.0,476,5473,qwen3.8,1439,3.0231,262.927,1286
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\integration\test_installer.py,.py,code,0.0,1288,15722,qwen3.8,4400,3.4161,279.863,3478
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\integration\test_layout.py,.py,code,0.0,307,3533,qwen3.8,922,3.0033,260.968,829
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\integration\test_route_convergence.py,.py,code,0.0,214,2715,qwen3.8,724,3.3832,266.667,578
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\integration\test_validator_cli.py,.py,code,0.0,454,5814,qwen3.8,1643,3.6189,282.594,1226
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\integration\test_wheel_evidence.py,.py,code,0.0,240,2812,qwen3.8,759,3.1625,269.915,648
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\integration\test_wheel_smoke.py,.py,code,0.0,462,4335,qwen3.8,1209,2.6169,278.893,1248
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\unit\test_analyze.py,.py,code,0.0,576,8024,qwen3.8,2298,3.9896,286.391,1556
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\unit\test_artifact_assets.py,.py,code,0.0,113,1237,qwen3.8,319,2.823,257.882,306
